date_data_recieved,departDate,arrivalDate,flightNumber,productId,depTime,arrivalTime,departAirportCode,arrivalAirportCode,journeyType,totalNumberOfStops,journeyDuration,arrivalAirportName,departAirportName,availableSeats,carrierCode,carrierName,totalPrice
2023-03-29,2023-07-09,2023-07-09,2341,eJyMkt+K4jAYxV9FPm+/zORfjc2dKU5dFLvUFmcRkbbGpTtdO7S6MIh59iWrsOPd3J7z4+TkJBcoQMNyNcdpnmJmkCFFit9zTJbT9eQHThYLPHX1e7/ri8b2uJ4aDEYBIJSgNxswaY7pLEFOuSBUERpmTGoWaEoftPCuZQa5kAxfGCIm0TpGhO0WoQK9uUDZtm/18WfUFH0PGl4YIBz7t6fKC8lhZbs/dWVBQxLdnUPRWVP0dR+1+5uxjj9ZK9s0c/sBGqhLIjdwr8J5xPGAUeeoY8693vlf7bk72o8b7rtTRcNBZnzfgUnzdJY8kv/DM+M85QbOmTR3VD3T8NlHDP6N4dJZ8iD6NZy7p3Xl/vNdu3Njl+ffpe18jYBRuG4RPCL0XpSU8cOYiEpRIq0ck1CEnDDBq1DyfTGulH4vulN9qtsjKUfFnkkREFkoQaRiJSkPdky44lJWI8VkKADBgr6AmcTxJJ7635DszCTefVtGcEU4gIZ0usoX2fArpw9vjy4IDzXjWlAt1ZOgYrhczYcmzYlf8fo3AAD//+P6rF4=,14:15,19:15,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,309.99
2023-03-29,2023-07-10,2023-07-10,2341,eJyMkl+L4jwYxb+KPN4+mXnyR6O5M6L1RbGvtcVZRKStcemOq0OrC4OYz75kFNa929tzfpycnOQKORiYL6c4yhJMLXIkJPw/w3g+Wg2+4WA2w3NdfTTbJj+4Blcji51uBxAKMOs12CTDZBKjICEZacYppa7hZIieNc4fWmpRSMVxzBFxMV5FiLDZIJRg1lcoTqf36vh9eMibBgyMOSAcm/eXMgjxfunqX1XpwMBi/HD2ee1s3lTN8LS7G6voyVq6w2HqPsEA+cXYt/yb9AHxosPJe/Lc+7cH/+N0qY/u846H7qQ5tVIb+rZskiWT+G/yT3hqfaB8y3ubZJ70K6fXENH6GsMnk/hZ/FrD+0daXeye71pfDm5++Vm4OtTocILbBiEgXbOTBXGx7zFZamLKqR7ry75gXIqyr8Qu75XafOT1uTpXpyMruvmOK9lhKteSKc0LVuxdjwktlCq7mqu+BAQH5gp2EEWDaBR+Q7y1g2j733wIN4Q9GEhGy2yWtv/l9Pb90SUTfcOFkWSUfpEk2/PltG2TjIUVb78DAAD//56CrDA=,06:10,11:10,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,459.99
2023-03-29,2023-07-11,2023-07-11,2341,eJyMklGL4jAUhf+KXF9vZnKT1GrejDh1UexaW5xFRNoal+64dmh1YRDz25eMwrpv83rOx8nJSS6Qg4b5corjLMHUICFHjt8zjOfj1fAHDmczPDXVe7tt84NtcTU2GPQCQChAr9dgkgyTSYyCC8l4yIhS3tOca84fNaK7lhoUUhG+ECIuzCpChM0GoQS9vkBR12/V8efokLctaHghQDi2b0+lF+L90jZ/qtKChoW5O/u8sSZvq3ZU727GKnqwlvZwmNoP0MDdwriOe5XOI04ExJ3jjpx7vfO/6nNztB833HfnIVEnNb5vxyRZMon/J/+Fp8Z5ynWcM0nmePhM9OwjOp9juGQSP4qfazh3T2uK3eNdm/PBzs+/C9v4GgFxuG4QPBLonSw4iX2fyTLkTFnVZwM5EIykKAdK7PJ+Ger3vDlVp6o+sqKX70jJgKk8lEyFVLBib/tMhEKpsheSGkhAsKAvYIZRNIzG/jfEWzOMtt/mI7gi7EFDMl5ms7T7ldO7t0eXTAw0CS25VuGT5LI7X067JsmYX/H6NwAA//99kawc,06:00,11:00,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,419.99
2023-03-29,2023-07-11,2023-07-11,2371,eJyMklGL4jAUhf+KXF9vZnKTaGzerDp1UcxiK84iIm2NS3dcHVpdGMT89iWjsOPbvp7zcXJykgvkYGCWTnC0mGMWIyFHjt8XaGejZf8H9qdTPNXVe7Np8r1rcDmKsdPtAEIBZrUCm2Y4H1sUXEjGNSPKSBrODecPWs/Qp5bFKKQmfCFEtMNlggjrNUIJZnWB4nh8qw4/B/u8acDACwHCoXl7KoNgd6mr/1SlAwN2eHd2ee3ivKmawXF7M5bJFyt1+/3EfYAB7u3Qt/yr9AHxokPce+7J+9c7/+t4rg/u44aH7lwTtbI49G3ZNJuP7SP5LzyLfaB8y3ubZp7rZ6LnENH6HMPPx/ZBDGt4f0+ri+3Xu9bnvZudfxeuDjU6xOG6RggIN1tZcBK7HpOl5kw51WORjAQjKcpIiW3eK7V5z+tTdaqOB1Z08y0p2WEq15IpTQUrdq7HhBZKlV1NKpKA4MBcIO4nST8Zhd9gN3E/2XybDeCKsAMD81G6mGbt/zm9fXt0yURkSBjJjdJPUkXtWTpp2zRjYcXr3wAAAP//1rSsag==,13:00,18:10,OST,RHO,Direct,0,4u 10m,Rhodos,Brugge-Oostende,10,TB,TUI fly,319.99
2023-03-29,2023-07-12,2023-07-12,2333,eJyMkV2L2kAUhv+KHG/P7M5XjJk7R93Y1U1KTHCLiCRxLOlasyRaWMT57WVUqEsp9PY9T56c884JclAQzac4zhJMNTKkSPFrhnE0Xgy+4WA2w0NTvbfrNt+ZFhdjjV7PA4QC1HIJOsnw+WWKnHJBqE8YT5mnqKco/ZQFSl6yVCMXQuATQ8RotAgRAcEZkkl8/wWnf1s4U/yfltUKoQS1PEFR12/V/vtwl7ctKHhigLBv3x5KF8TbuWl+VaVxd49uk23eGJ23VTusN9fBIrwbzc1uNzUfoIDaaGQ79lVYh1juMWottcza1xv/oz42e/Nxxd3u1Ge8k2q3b0cnWTKJP5N/5Km2jrIda3WSWeo/Mv7oFJ1LpTaZxPfhpQ37/DK1N2FTbO7PbY47Ex1/FqZxm3iMwnmF4BCuNqKgjG/7RJQ+JdLIPglEwAkTvAwk3+T90lfveXOoDlW9J0Uv3zApPCJzXxDps4IUW9Mn3OdSlj2fyUAAggF1Aj0Iw0E4di3Gaz0I11+iIZwRtqAgGc+zWdr9n793r+8uCA8U40pQJf0HQUU3mk+7OsmIK/L8OwAA///byrv4,15:05,21:25,BRU,RHO,Stop Over,1,5u 20m,Rhodos,Brussel,10,TB,TUI fly,279.99
2023-03-29,2023-07-13,2023-07-13,2365,eJyMkl+L4jAUxb+KXF9vZm7+1GreWnHiYrGrVpxFRNoal+64dmh1YRDz2ZeMwrpv83rOj5OTk1wgBw3TxQRHyzlmMXIkJPy+xHQ6WkU/MEoSPDXVe7tt84NtcTWKMegFgFCAXq8hMQbn4xQFCckoZFxm1NNEmuhR46Rl4LUsRiF7Ab5wRJxFK4MImw1CCXp9gaKu36rjz+Ehb1vQ8MIB4di+PZVeSPcL2/ypSgsaZtHd2eeNjfO2aof17maszIO1sIfDxH6ABnKzyHXcq3QecSLg5Bw57tzrnf9Vn5uj/bjhvjuFXHay2PftJMbMx+n/5L/wLHaech3nEmMchc9cPvuIzucYbj5OH8XPNZy7pzXF7vGuzflgp+ffhW18jYATXDcIHiG9kwVxse8zWYbElFV9NpADwbgU5UCJXd4vQ/2eN6fqVNVHVvTyHVcyYCoPJVMhL1ixt30mQqFU2Qu5GkhAsKAvEEfGRGbkf0O6jSOz/TYdwhVhDxrmo8UyybpfOb17e3TJxEBzoSVpFT5JpbrTxaSbGMP8ite/AQAA//9rM6wF,06:00,10:35,LGG,RHO,Direct,0,3u 35m,Rhodos,Luik,10,TB,TUI fly,409.99
2023-03-29,2023-07-13,2023-07-13,2341,eJyMkt+K4jAYxV9FPm+/zOSfRnPXiFMXxa61xVlEpK3p0p2uHVpdGMQ8+5JRWPdubs/5cXJykgtkoGG5nuM0jTExyJAixe8pRsvpJviBwWKBp7Z67/ZdVtsON1ODg+EAEHLQ2y2YOMV4FiGnXBCqCBMJHWpONaWPGmN3LTHIhWT4whBxFWxCRNjtEArQ2wvkTfNWHX9O6qzrQMMLA4Rj9/ZUeCEq17b9UxUWNKyCu1NmrTVZV3WT5nAzNuGDtbZ1PbcfoIG6VeB67lU4jzg+YNQ56phzr3f+V3Nuj/bjhvvuVDHRS4zv2zNxGs+i/8l/4YlxnnI950ycOqqemXj2Eb3PMVw8ix7FzzWcu6e1+eHxru25tsvz79y2vsaAUbjuEDwi9UHklPFyREShKJFWjshYjDlhghdjyQ/ZqFD6PWtP1alqjiQfZgcmxYDITAkiFctJXtoR4YpLWQwVk2MBCBb0BUwQhkE49b8h2psg3H9bTuCKUIKGeLpOF0n/K6f3b48uCB9rxrWgWqonQUV/uZ73TZwSv+L1bwAAAP//kD6sKA==,06:20,11:20,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,409.99
2023-03-29,2023-07-14,2023-07-14,2341,eJyMkV+L2kAUxb+KXF/v7M4/HZ03R91YlKTEBLeISBInJd3ULIkWFnE+e5lVqH3b13N+nDlz7gUy0BCulzhPY0wMMqRI8XuKUTjfTH7gZLXCU1u9d/suq22Hm7nBwXAACDno7RZMnGK8iJBTLghVhMmEDjWlmtJHjbG7lhjkQjJ8YYgYzjYBIux2CAXo7QXypnmrjj+nddZ1oOGFAcKxe3sqvBCVa9v+qQrrG8/uTpm11mRd1U2bw83YBA/W2tb10n6ABurCmeu5V+E84viAUeeoY8693vlfzbk92o8b7rtTxWQvMb5vz8RpvIj+J/+FJ8Z5yvWcM3HqqHpm8tlH9D7HcPEiehQ/13Duntbmh8e/tufahuffuW19jQGjcN0heITpg8gp4+WIiEJRIq0ckbEYc8IEL8aSH7JRofR71p6qU9UcST7MDkyKAZGZEkQqlpO8tCPCFZeyGComxwIQLOgLmEkQTIK5nzDam0mw/xZO4YpQgoZ4vk5XSf8rr/dvRxeEjzXjWlAt1ZOgoh+ul30Tp8SveP0bAAD//4kJrCI=,06:00,11:00,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,279.99
2023-03-29,2023-07-15,2023-07-15,2341,eJyMkV+L2kAUxb+KXF/v7M6/OGbeHHVjUZISE9wiIkkcS7rWLIkWFnE+e5kqdH3b13N+nDlz7gUK0BAv5zjNU8wMMqRI8XuOSTxdjX7gaLHAU1u/d9uuONgOV1ODwSAAhBL0eg0mzTGdJcgpF4QqwoKMSc0CTemDFt61zCAXkuELQ8R4sooQYbNBqECvL1A2zVt9/Dk+FF0HGl4YIBy7t6fKC8l+ads/dWV948nd2RetNUVXd+NmdzNW0SdraQ+Huf0ADdTFE9dzr8J5xPGAUeeoY8693vlfzbk92o8b7rtTxYJeZnzfnknzdJY8kv/DM+M85XrOmTR3VD2z4NlH9P6N4dJZ8iD6NZy7p7Xl7vNf2/PBxuffpW19jYBRuG4QPEL1TpSU8f2QiEpRIq0cklCEnDDBq1DyXTGslH4v2lN9qpsjKQfFjkkREFkoQaRiJSn3dki44lJWA8VkKADBgr6AGUXRKJr6CZOtGUXbb/EYrgh70JBOl/ki63/l9f7t6ILwUDOuBdVSPQkq+vFy3jdpTvyK178BAAD//8qGrEw=,14:15,19:15,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,279.99
2023-03-29,2023-07-15,2023-07-15,2371,eJyMkl+L2kAUxb+KXF/v7M6/OGbeEnFjUZxqRtwiIkkcS7pWl0QLizifvcwqdH3r6zk/Tk7O3AsUoGGaj3G4mKNNkSFFit8XaKbDZfIDk8kET0393m7aYu9aXA5TjHoRIJSgVyswucX5yCCnXBCqCIssk1pQTemDFmv5qdkUuVAMXxgizpJlhgjrNUIFenWB8nh8qw8/B/uibUHDCwOEQ/v2VAXB7HLX/KkrBxpmyd3ZFY1Li7ZuB8ftzVhmX6zc7fdj9wEaqJ8lvuNfhQ+I5xGj3lPPvH+987+O5+bgPm546E4Vizo2DX07JrfzkXkk/4Xb1AfKd7w3ufVUPbPoOUR0Psfw85F5EMMa3t/TmnL79V+b895Nz79L14QaEaNwXSMEhOmtKCnjuz4RlaJEOtknsYg5YYJXseTbol8p/V40p/pUHw+k7BVbJkVEZKEEkYqVpNy5PuGKS1n1FJOxAAQH+gJpkmVJNgzXYDZpkm2+TQdwRdiBhvkwX0xs93++3r09uiA81oyHQ5DqSci4O83HXZNbEla8/g0AAP//BvSsig==,14:30,19:40,OST,RHO,Direct,0,4u 10m,Rhodos,Brugge-Oostende,10,TB,TUI fly,409.99
2023-03-29,2023-07-16,2023-07-16,2365,eJyMkd+K4jAYxV9FPm+/zORP02rurDpxsbSLVpxFRNI2Lt1x7dDqwiDm2ZeMwo53exfO+XFycnIBAwrS5RynqwXmMTKkSPH7CrN0uh79wFGS4Kmt37tdZw62w/U0RhlKQChAbTaQaI2LWYacckFoRFiYM64CqSh90CIlPrU8Ri5CiS8MEdPJWiPCdotQgtpcoGiat/r4c3wwXQcKXhggHLu3p9IL2X5p2z91aX3jyd3Zm9bGpqu7cVPdjLX+Yi3t4TC3H6CAunTieu5VOI84Lhl1jjrm3Oud/9Wc26P9uOG+O41Y2Mtj37eXaL2YZY/kv/A8dp5yPecSrR2Nnln47CN6n2O4xSx7EP0azt3T2qL6+tb2fLDp+XdhW19DMgrXLYJHqOKlGOw5LwiLSkuCsirJoBIV4ULQwLA9NTZU76Y91ae6ORJTyqENA0tkZAoSiIgRI/2pNGHBKjE0RQAIFtQF4pHWIz31E2a7eKR339IxXBH2oGAxXa6SvP8/t/dvny4IHyrGlaBKyic2CPvpct5PtCZ+xevfAAAA//8B+q78,12:45,17:35,LGG,RHO,Direct,0,3u 50m,Rhodos,Luik,10,TB,TUI fly,279.99
2023-03-29,2023-07-16,2023-07-16,2341,eJyMkV+L4jwYxb+KPN4+mcmfph1zZ9SpL0r7UlucRUTSNi7dce3Q6sIg5rMvWYUd7/YunPPj5OTkAgYUJKsFzooMc40MKVL8v8A0ma3H33C8XOKpaz76XW8Otsf1TKMMJSCUoDYb0FmB2TxFTrkgNCIszFmgmFSUPmiju5Zr5CJg+MoQMZmuY0TYbhEqUJsLlG373hy/Tw6m70HBKwOEY//+VHkh3a9s96uprG88vTt701lt+qaftPXNWMdfrJU9HBb2ExRQl0zdwL0J5xHHJaPOUcece7vzP9pzd7SfN9x3pxELB7n2fQc6K7J5+kj+Dc+185QbOKezwtHomYXPPmLwZwyXzdMH0a/h3D2tK+uvb+3OB5ucf5a28zUko3DdIniEK16Jlz3nJWFRZUlQ1RV5qUVNuBA0MGxPjQ3Vh+lOzalpj8RUcmTDwBIZmZIEImLESH+qTFiyWoxMGQCCBXUBPY7jcTzzE6Y7PY53/yUTuCLsQUE2WxXLfPgvtw9vny4IHynGlaBKyicW8WGyWgx1VhC/4vV3AAAA//8rD68h,14:15,19:15,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,279.99
2023-03-29,2023-07-17,2023-07-17,2341,eJyMkl+L4jwYxb+KPN4+mcmfthlzZ4pTXxT7WlucRUTSNi7dce3Q6sIg5rMvGYV17/aunPPj9OQkFzCgYLGa4aTIMNfIkCLF/wtMF5P1+BuO53M8dc1Hv+vNwfa4nmgMoxAQSlCbDeiswGyaIqdcECoJkzmNFKOK0keNsbuWa+QiYPjKEHEZrxNE2G4RKlCbC5Rt+94cv8cH0/eg4JUBwrF/f6q8kO5XtvvVVBYULOO7szed1aZv+ritb8Y6ebBW9nCY2U9QQN0ydgP3JpxHHA8ZdY465tzbnf/Rnruj/bzhvjuVTA5y7fsOdFZk0/Rv8k94rp2n3MA5nRWOymcmn33E4GsMl03TR/FrDefuaV1ZP561Ox/s4vyztJ2vETIK1y2CRyLFK/Gy57wkTFaWBFVdkZda1IQLQQPD9tTYSH2Y7tScmvZITBWObBRYEkpTkkBIRkzovyoTlawWI1MGgGBBXUCPk2ScTPxrSHd6nOz+W8RwRdiDgmyyKub58F/+PrxduiB8pBhXgqowfGKSDxer2VBnBfErXn8HAAD//xJurxI=,06:10,11:10,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,429.99
2023-03-29,2023-07-18,2023-07-18,2341,eJyMkt+K4jAYxV9FPm+/zORPY53cGenURbFSW5xFRNI2Lt3p2qHVhUHMsy8ZhXXv9q6c8+P05CQXMKBguZ5jlKeYaWRIkeIqx2QZbSbfcbJY4KmrP/p9bxrb4ybSKEcSEApQ2y3oNMd0liCnXBAaEjbO6EhRqih91Bi7a5lGLgKGrwwRV9EmRoTdDqEEtb1A0bbv9fHHtDF9DwpeGSAc+/en0gvJYW2733VpQcEqujsH01lt+rqfttXN2MQP1to2zdx+ggLqVpEbuDfhPOK4ZNQ56phzb3f+Z3vujvbzhvvuNGTjQaZ934FO83SW/Ev+Dc+085QbOKfT3NHwmY2ffcTgawyXzpJH8WsN5+5pXVE9nrU7N3Z5/lXYzteQjMJ1h+ARqXgpxgfOC8LC0pKgrEoyrkRFuBA0MOxAjR2pD9Od6lPdHokp5YsdBZbI0BQkECEjRvqv0owKVokXUwSAYEFdQE/ieBJH/jUkez2J99+WU7giHEBBGq3zRTb8n78Pb5cuCH9RjCtBlZRPLOTD5Xo+1GlO/IrXPwEAAP//G3uvFw==,06:00,11:00,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,389.99
2023-03-29,2023-07-18,2023-07-18,2371,eJyMkt+K4jAYxV9FPm+/zOSPtTV3Vp26KEZsxFlEJG3j0p2uHVpdGMQ8+5JR2PFu7so5P05PTnIBAxIW6Qwn6xXqGBlSpLhco1pMNsOfOJzP8dSU7+2+NZVtcTOJMegHgJCB3G5BpRpXU4WcckFoSFikmZCUSkoftEiyT03HyEXI8IUh4nK8SRBht0PIQW4vkNX1W3n8NapM24KEFwYIx/btKfeCOqS2+VvmFiQsx3fnYBobm7ZsR3VxMzbJFyu1VTWzHyCBuuXYddyrcB5xPGDUOeqYc693/nd9bo7244b77jRkUUfHvm9HpXo1VY/k/3AdO0+5jnMq1Y6Gzyx69hGdzzHcaqoeRL+Gc/e0Jiu+nrU5V3Zx/pPZxtcIGIXrDsEjTPJcRAfOM8LC3JJeXuQkKkRBuBC0Z9iBGtuX76Y5laeyPhKTBwPb71kShCYjPREyYgL/lZt+xgoxMFkPECzIC8TDJBkmE/8a1D4eJvsfixFcEQ4gYTVJ13Pd/c7fu7dLF4QPJONSUBkET0zw7iKddVWqiV/x+i8AAP//bDGvUw==,13:00,18:10,OST,RHO,Direct,0,4u 10m,Rhodos,Brugge-Oostende,10,TB,TUI fly,379.99
2023-03-29,2023-07-19,2023-07-19,2333,eJyMkl2L4jAUhv+KHG9PZvLR2GnuzKB1x48utcVZRCRt49IdV4dWFwYxv32JCuuwLOxdeM+TJycnOYEBBbP5GAd5iplGhhQpfs0xmQ0W/W/Yn0zw0NTv7bo1W9viYqBR9iQgFKCWS9Bpji/TMXLKBaEhYVHGpKJSUfopi1RwyTKNXAiBQ4aI0+EiRgQEb0hHyf0OTv+2cKb4Py2rFUIJanmCYr9/q3ffn7embUHBkAHCrn17KH2QbOa2+VWXFhRMh7fKxjRWm7Zun/fVtbCI70pzu92O7QcooG46dB33KpxHHJeMOkcdc+71xv/YH5ud/bjivncasqiTad9vR6d5Oko+k3/kmXaech3ndJo7Gj6y6NErOpeRunSU3IeXabiX6djdhE1R3V+3OW7t7PizsI3vRDIK5xWCR5jipXjacF4QFpaWBGVVkqdKVIQLQQPDNtTYnno3zaE+1PsdMaWMbC+wRIamIIEIGTHSr0rTK1glIlMEgGBBnUD347gfD/y3Sta6H6+/zJ7hjLABBelgnk+y7v+c3r2+uyA8UowrQZWUDyzk3dl83NVpTvwgz78DAAD//5Szvvw=,15:05,21:25,BRU,RHO,Stop Over,1,5u 20m,Rhodos,Brussel,10,TB,TUI fly,259.99
2023-03-29,2023-07-20,2023-07-20,2365,eJyMklGL4jAUhf+KXF9vZm4S087kzRYns1isaMVZRCRt49IdV4dWFwYxv33JKKz7tm/lnI/Tk5OcwYKGyXyMo8UMiwQ5EhJOF5hPRsvhdxxmGR7b5qPbdHbnOlyOElSRAoQS9GoFmTE4e81RkJCMYiaooEgTaaJ7jZOWKmhFgkJGCl84Ik7TpUGE9RqhAr06Q3k4vDf7H+nOdh1oeOGAsO/eH6og5Nu5a383lQMN0/TmbG3rEts1XXqor8bS3Flzt9uN3SdoID9Nfc+/SR8QLxQn78lz799u/M/Dqd27zyseulMsqFckoW8vM2b2mv9L/g0vEh8o3/M+M8ZT/CjoMUT0vsbws9f8Xvxaw/tbWlvW92dtTzs3Of0qXRtqKE5wWSMEhGtRyaetECXjceXYoKor9lTLmgkpaWD5lqyL9Idtj82xOeyZrdSziwaOqdiWbCBjzqwKX5WNSl7LZ1sOAMGBPkMyNGZoRuE15JtkaDbfJilcELagYTaaL7Ki/z9/718vXTLxrLnQkrRSD/wp6k/m435mDAsrXv4EAAD//7wxrs8=,06:00,10:35,LGG,RHO,Direct,0,3u 35m,Rhodos,Luik,10,TB,TUI fly,369.99
2023-03-29,2023-07-20,2023-07-20,2341,eJyMklGL4jAUhf+KXF9vZm6S1o55M+LURbFSW5xFRNI2Lt1x7dDqwiDmty8ZhXXf9q2c83F6cpILGFCwWM1wkqeYaeRISLjMMVlM1qPvOJrP8dTWH92uMwfb4XqiMRyEgFCA2mxApzmm0wQFCckoYoIyGihBiuhR4/yuZRqFDDi+ckRc6nWMCNstQglqc4Giad7r44/xwXQdKHjlgHDs3p9KLyT7lW1/16UFBUt9d/amtdp0dTduqpuxjh+slT0cZvYTFJBbatdzb9J5xImQk3PkuHNvd/5nc26P9vOG++4UCepl2vft6TRPp8m/5N/wTDtPuZ5zOs0dRc+Cnn1E72sMl06TR/FrDefuaW1RPZ61PR/s4vyrsK2vEXKC6xbBI1KJUr7shSgYj0rLgrIq2UslKyakpMDwPRk7UB+mPdWnujkyU4ZDOwgsCyNTsEBGnJnQf5VmUPBKDk0RAIIFdQE9iuNRPPGvIdnpUbz7thjDFWEPCtLJKp9n/f/5e/926ZKJoeJCSVJh+MQj0V+sZn2d5syveP0TAAD//9dErus=,06:20,11:20,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,359.99
2023-03-29,2023-07-21,2023-07-21,2341,eJyMkl2L4jAYhf+KvN6+mclHa8fcGenURbHSD5xFRNI2XbrTtUOrC4OY375kFNa927tyzsPpyUkuoEHCOl1imCeYKWRIkeImx3gdbmffcbZa4alvPobDoFsz4DZU6E98QChA7nagkhyTRYycckFoQDjL6ERSKil91Bi7a5lCLjyGrwwRN+E2QoT9HqEEubtA0XXvzfHHvNXDABJeGSAch/en0glxnZr+d1MakLAJ706te6P00AzzrroZ2+jBSk3bLs0nSKB2E9qRfRPWIZb7jFpLLbP27c7/7M790XzecNedBpyNMuX6jlSSJ4v4X/JveKaso+zIWpXklgbPnD27iNHXGDZZxI/i1xrW3tP6ono8a39uzfr8qzC9q+EzCtc9gkM8yUvxUnNeEBaUhnhlVZKXSlSEC0E9zWqqzUR+6P7UnJruSHTpT83EM8QPdEE8ETCiffdV6knBKjHVhQcIBuQF1CyKZlHoXkN8ULPo8G09hytCDRKSMM1X2fh//j6+XbogfCoZl4JK339iAR+v0+VYJTlxK17/BAAA///se674,06:00,11:00,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,389.99
2023-03-29,2023-07-22,2023-07-22,2341,eJyMkl2L4jAYhf+KvN6+mclHY8fcGdG6+NGltjiLiKRtXLrTtUOrC4OY375kFXa8m7tyzsPpyUkuYEDBaj3HSZZgqpEhRYrfM4xXk83oB44WCzy11Xu370xtO9xMNMqBBIQc1HYLOskwmcXIKReEhoTzlAWKSUXpgza8a6lGLgKGU4aIy+kmQoTdDqEAtb1A3jRv1fHnuDZdBwqmDBCO3dtT4YX4sLbtn6qwoGA5vTsH01ptuqobN+XN2ESfrLWt67n9AAXULaeu516F84jjklHnqGPOvd75X825PdqPG+6705DzXqp9355OsmQWP5L/w1PtPOV6zukkczR85vzZR/T+jeGSWfwg+jWcu6e1efn5rO25tqvz79y2voZkFK47BI9QxQvxcuA8JywsLAmKsiAvpSgJF4IGhh2osQP1btpTdaqaIzGFHNpBYIkMTU4CETJipP8qzCBnpRiaPAAEC+oCehRFo2jiX0O816No/201hivCARQkk3W2SPtf+Xv/dumC8KFiXAmqpHxiIe+v1vO+TjLiV7z+DQAA//8azK8V,14:15,19:15,BRU,RHO,Direct,0,4u 0m,Rhodos,Brussel,10,TB,TUI fly,259.99
2023-03-29,2023-07-22,2023-07-22,2371,eJyMkt+L4j4Uxf8Vub7ezORHa8e8WXXqF8WIjThfRCRt06U7XTu0ujCI+duXjMKOb/sWzv1wcnJyL2BAwjKd43SzRh0jQ4oUVxtUy+l29D+OFgs8tdVHd+hMbTvcTmMMByEgZCB3O1CpxvVMIadcEBoRzjULpKCS0gdtKIMvTcfIRcTwlSHiarJNEGG/R8hB7i6QNc17dfwxrk3XgYRXBgjH7v0p94IqU9v+rnILElaT+6Q0rY1NV3XjprgNtsm3UWrrem4/QQJ1q4nruTfhPOJ4yKhz1DHn3u78z+bcHu3nDffZacR5T8c+b0+lej1Tj+Rfcx07T7mecyrVjkbPnD97i95XGW49Uw+ib8O5u1ubFd/f2p5ruzz/ymzrY4SMwnWP4BEqeS5eSs4zwqLckiAvcvJSiIJwIWhgWEmNHcgP056qU9UcicnDoR0EloSRyUggIkZM6E+5GWSsEEOTBYBgQV4gHiXJKJn6bVCHeJQc/luO4YpQgoT1NN0sdP9fbu/fPl0QPpSM+0UIwycmeH+Zzvsq1cS3eP0TAAD//13ur0k=,14:30,19:40,OST,RHO,Direct,0,4u 10m,Rhodos,Brugge-Oostende,10,TB,TUI fly,379.99
2023-03-29,2023-07-23,2023-07-23,2365,eJyMkt+K4jAYxV9FPm+/zORPY9vc2UHjYrWLVpxFRNI2Xbrj6tDqwiDm2ZeMwo53e3vOj5OTk1zAgIL5coqj1QLzBBlSpPh9hdl8tB7+wGGa4qlt3rtdZ/a2w/UoQTmQgFCA2mwg1RoXkww55YLQkHCRM64CqSh90EIlPrU8QS4GEscMEWfjtUaE7RahBLW5QHE8vjWHny9703WgYMwA4dC9PZVeyOqlbf80pQUFs/HdqU1rE9M13cuxuhlr/cVa2v1+aj9AAXWzseu5V+E84rhk1DnqmHOvd/7X8dwe7McN991pyEUvT3zfXqr1YpI9kv/C88R5yvWcS7V2NHzm4tlH9D7HcItJ9iD6NZy7p7VF9fWu7Xlv5+ffhW19DckoXLcIHqEqGAwkD0RFrBElCQpqSByFMZHWxFFkZFnVUr2b9tScmuOBVGFcSRpEJIgjQQI2MCSWESOM1VUR8LisiwoQLKgLJEOth3rkf0O2S4Z6923+AleEGhQsRstVmvf/5/T+7dEF4bFiXAmmKHuSLOrPl9N+qjXxK17/BgAA//86lq2j,12:45,17:35,LGG,RHO,Direct,0,3u 50m,Rhodos,Luik,10,TB,TUI fly,259.99
